id,title,description,price,availability,condition,link,image_link,additional_image_link,brand,product_type
18086328668,Pet Bowl Dispenser 2 IN 1 Tempat Makan Minum Hewan,"Segera Dapatkan Pet Bowl with Dispenser 2in1 dengan harga murah hanya di Central Cat’s. Serta kebutuhan hewan peliharaan lainnya seperti : Makanan, Obat & Vitamin, Shampoo, Perlengkapan dan Aksesoris Hewan lainnya. Pet Bowl 2in1 FITUR : - Water Dispenser with Automatic Filling - Desain Mangkok bentuk kepala kucing yang bisa diangkat - Mangkok dengan kemiringan 15 derajat, memberikan kenyamanan anabul pada saat makan Bahan : Plastik Warna : Putih Ukuran : 23.5 x 13 x 5 cm Diameter mangkok : 12 cm",50000.00 IDR,in stock,new,https://shopee.co.id/product/262714770/18086328668,https://cf.shopee.co.id/file/sg-11134201-7rbmd-lo41kq7ybyote1,"https://cf.shopee.co.id/file/sg-11134201-7rbl2-lo41ll0f9urn6d,https://cf.shopee.co.id/file/sg-11134201-7rbms-lo419yyr1837f6,https://cf.shopee.co.id/file/sg-11134201-7rblx-lo41llcmrzg3ba,https://cf.shopee.co.id/file/sg-11134201-7rbn6-lo41llkyfsmo26",Central Cat's,Pets > Pet Accessories > Bowls & Feeders
18022269941,Freshotic Pet Ear Cleaner - Pembersih Telinga Hewan,"Halo! Selamat datang di Central Cat's.. Kami menjual berbagai macam kebutuhan serta keperluan hewan peliharaan kamu.. Selamat berbelanja! FRESHOTIC by Hexapet FRESHOTIC Merupakan produk berbasis cairan ionic silver dan asam karbolik yang di desain khusus sebagai antiseptik dalam membantu proses irigasi pembersihan kotoran telinga ( earwax ) dan sebagai terapi berbagai macam kasus telinga bagian luar dan tengah. Freshotic bekerja dengan mendenaturasi protein untuk memecah dan melumerkan kotoran,terjadinya cerumen impakta ( penumpukan & penyumbatan kotoran telinga ) Penggunaan freshotic adalah cara yang jauh lebih aman dan efektif di bandingkan cara lama yaitu tindakan Q tip dengan penggunaan cutton bud yang justru akan sangat akan membahayakan bagi kesehatan telinga hewan peliharaan. Freshotic di formulasi khusus sebagai agen antibakteriosida dan anesthetic propertie juga sebagai oxydator yang cukup kuat dan efektiv dalam penanganan kasus earmites serta sebagai terapi tambahan dalam kasus kasus peradangan terutama pada otitis media externa ( telinga luar & tengah ) Dengan menggunakan extract cucumber untuk memastikan kondisi kelembaban telinga sehingga mampu menahan kotoran dari udara luar masuk ke dalam rongga. Dengan aroma natural fregrance yang segar untuk menghilangkan bau tak sedap karena kotoran atau manifestasi bakteri.",22204.00 IDR,in stock,new,https://shopee.co.id/product/262714770/18022269941,https://cf.shopee.co.id/file/id-11134207-7qukx-lkhv4w0iugt582,"https://cf.shopee.co.id/file/id-11134207-7rbk5-m99s0qk144r5e1,https://cf.shopee.co.id/file/id-11134207-7r98q-lo2c9mecdv2fc9,https://cf.shopee.co.id/file/id-11134207-7r991-lo2c9mecf9mvd3,https://cf.shopee.co.id/file/3a1d78e6a4f3cb1c29edc8f8156e74a5",Freshotic,Pets > Pet Healthcare > Medication
17406086879,Arthacat Tofu Cat Litter 7L - Pasir Gumpal Kucing Tofu Soya,"Halo! Selamat datang di Central Cat's.. Kami menjual berbagai macam kebutuhan serta keperluan hewan peliharaan kamu.. Selamat berbelanja! Arthacat Natural Tofu Cat Litter 7 liter Arthacat Natural Tofu Cat Litter adalah pellet yg berasal dari tahu yang dipadatkan sehingga memiliki fungsi gumpal ketika terkena air kencing atau kotoran kucing Anda. Alaminya kucing akan buang air pada media pasir atau tanah dan menguburnya. Arthacat Natural Tofu Cat Litter ini dapat digunakan oleh kucing untuk buang kotoran sebagai pengganti pasir. Arthacat Natural Tofu Cat Litter ini mudah terurai sehingga dapat mengurangi limbah. Keunggulan Arthacat Natural Tofu Cat Litter: - Tidak berdebu - Cepat menyerap - Menggumpal - Mudah di bersihkan - Mudah terurai Produk buatan Lokal. Varian :: - Peach - Milk - Coffee - Charcoal - Apple - Green Tea Kemasan praktis vakum agar butiran tidak remuk. Saran Penggunaan: - Taruh Arthacat Natural Tofu Cat Litter pada bak secukupnya - Apabila Kucing sudah buang air, kotorannya akan menggumpal. Buang bagian yang menggumpalnya saja menggunakan serokan atau sekop - Arthacat Natural Tofu Cat Litter lainnya yg masih bersih atau tidak terkena kotoran masih tetap dapat digunakan kembali tanpa perlu mencuci bak. Arthacat Natural Tofu Cat Litter lainnya tidak perlu di buang. Saran : Jagalah kebersihan media sanitasi kucing Anda dengan rutin mengganti Arthacat Natural Tofu Cat Litter dan mencuci baknya secara teratur. Berat bersih : 7lt / 2.5kg",81900.00 IDR,in stock,new,https://shopee.co.id/product/262714770/17406086879,https://cf.shopee.co.id/file/id-11134207-7r98q-llvmv3676sac69,"https://cf.shopee.co.id/file/f2e6cc6a07410fbadc4f1a0bd8fd507d,https://cf.shopee.co.id/file/35656a9779321407ee29df26f95a63d6,https://cf.shopee.co.id/file/c1482a31d65cbcd5cfd0ed96e733fc3c,https://cf.shopee.co.id/file/3a1d78e6a4f3cb1c29edc8f8156e74a5",Arthacat,Pets > Litter & Toilet > Cat Litter & Boxes
17291895225,Litter Box Kucing - Bak Pasir Kucing,"Segera Dapatkan Litter Box dengan harga murah hanya di Central Cat’s. Serta kebutuhan hewan peliharaan lainnya seperti : Makanan Hewan, Obat & Vitamin Hewan, Shampoo, Perlengkapan dan Aksesoris Hewan lainnya. Litter Box Size L Bak pasir kucing motif paw ukuran 42 x 32 x 13 cm Litter Box Size XL Bak pasir kucing motif paw ukuran 52 x 38 x 17 cm",20000.00 IDR,in stock,new,https://shopee.co.id/product/262714770/17291895225,https://cf.shopee.co.id/file/id-11134207-7r98o-lkkeh6f8qbe3dc,"https://cf.shopee.co.id/file/e0ddbec2396939c0148a7fdc5e3edff3,https://cf.shopee.co.id/file/id-11134207-7qul1-lgx9uxmis4vnd2,https://cf.shopee.co.id/file/id-11134207-7qul2-lgx9uxmitjg3f2,https://cf.shopee.co.id/file/sg-11134201-23010-qx3l448l5ulv4f",Central Cat's,Pets > Litter & Toilet > Cat Litter & Boxes
17198946984,Happy Cat Minkas Junior Care 500gr Freshpack Makanan Kucing,"Happy Cat Minkas Junior Care (Kitten usia 4 bulan – 12 bulan) Makanan kucing Happy Cat Minkas Junior Care untuk anak kucing umur 4-12 bulan. Happy Cat Minkas Junior Care memenuhi kebutuhan gizi anak kucing dalam masa pertumbuhan. Makanan ideal dengan nutrisi seimbang yang dilengkapi vitamin, mineral, dan Omega-3 dan 6 untuk pertumbuhan anak kucing yang optimal. - Kadar protein 32% dan lemak 18%. - Terbuat dari daging unggas berkualitas terbaik. - Mengandung Omega-3 dan 6 untuk kulit yang sehat, bulu yang bagus dan berkilau. - Ukuran kibble kecil: 7 mm x 4 mm. Komposisi: Protein unggas** (33%), lemak unggas, kentang, jagung, tepung jagung, gandum, tepung daging, tepung ikan, bubur bit* (tanpa gula), lignoselulosa, minyak bunga matahari, apel pomace*, sodium klorida, minyak kanola, yucca schidigera* (0.04%); *) dikeringkan, **) dikeringkan, sebagian dihidrolisis. Nilai gizi: Protein 32%, lemak 18%, serat kasar 2.5%, abu kasar 7.0%, kalsium 1.45%, fosfor 0.85%, sodium 0.45%, kalium 0.5%, magnesium 0.1%, Omega-6 3.0%, Omega-3 0.25%.",78000.00 IDR,in stock,new,https://shopee.co.id/product/262714770/17198946984,https://cf.shopee.co.id/file/sg-11134201-7rbka-llynsb2kwyff29,"https://cf.shopee.co.id/file/sg-11134201-7rblk-llynsbqzvtbt7d,https://cf.shopee.co.id/file/sg-11134201-7rbk4-llynsbsntdmh92,https://cf.shopee.co.id/file/sg-11134201-7rbkp-llynscgsu1y169,https://cf.shopee.co.id/file/sg-11134201-7rbl0-llynsdu6tsf761",Happy Cat,Pets > Pet Food > Cat Food
13199448944,Growssy Milk Susu Kucing Box,"Segera Dapatkan Susu Growssy dengan harga murah hanya di Central Cat’s. Serta kebutuhan hewan peliharaan lainnya seperti : Makanan, Obat & Vitamin, Shampoo, Perlengkapan dan Aksesoris Hewan lainnya. Isi 10 sachet + Free 1 sachet (11 sachet) Growssy Milk Untuk kestabilan & pertumbuhan yang harmonis, komposisi dari Growssy Milk dibuat sedekat mungkin untuk mencapai keistimewaan seperti susu induk kucing, dengan tingkatan energi protein yang dibutuhkan anak kucing. Growssy Milk mengandung ultra-digestable protein yang dipilih dengan kehati-hatian, & mengandung lactose yang sangat menyerupai susu dari induk kucing untuk menjaga sistem pencernaan anak kucing. Penamahan Fructo-Oligo-Saccharides (FOS) membantu menjaga keseimbangan & kesehatan sistem pencernaan anak kucing. Growssy Milk juga mengandung kalsium & fosfor yang sangat penting bagi pembentukan tulang, gigi & menjaga keseimbangan cairan & berbagai reaksi metabolisme. Sedangkan mineral lainnya berfungsi untuk menjaga kesehatan kulit, sendi, sel darah merah & sistem imun. Formula eksklusif Growssy Milk membuat proses penyajian yang lebih mudah. Susu langsung larut tanpa endapan. Petunjuk pemberian : Campur 1 sachet Growssy Milk dengan 5 bagian air hangat (bukan air mendidih), diamkan sampai dingin sebelum diberikan ke anak kucing. Dalam usia 4 minggu pertama, anak kucing harus minum 4-6 kali setiap harinya. Jumlah susu yang di larutkan untuk setiap pemberian harus sekitar 15-20ml per 100gram berat anak kucing & dapat disesuaikan dengan kebutuhan setiap anak kucing. Untuk pemberian susu pertama kali, sedikit dari Growssy Milk yang dilarutkan harus dicobakan ke anak kucing dahulu, akan membantu agar anak kucing terbiasa dengan cepat terhadap Growssy Milk. Saran dan Anjuran : Growssy Milk yang sudah dilarutkan harus habis dalam 1 jam, susu yang tersisa lebih dari 1 jam jangan diberikan ke anak kucing. Jangan berikan Growssy Milk sachet yang telah terbuka lewat dari 1 minggu. Pemberian Growssy milk dapat diberikan ke anak kucing yang baru lahir. Perhatian : Tidak cocok untuk kucing yang alergi terhadap susu sapi/lembu, Campurkan dengan perbandingan berbeda jika terjadi sembelit atau kucing yang tidak mendapatkan gizi yang memadai. Simpan di tempat kering dan sejuk",44954.00 IDR,in stock,new,https://shopee.co.id/product/262714770/13199448944,https://cf.shopee.co.id/file/5e31198c55a1284cf9b4cc798e95ae9e,"https://cf.shopee.co.id/file/id-11134207-7qul1-lgunobjvt0mm71,https://cf.shopee.co.id/file/cf17a79c5e1f61683400bae2293de0f0",Growssy,Pets > Pet Food > Cat Food
11857403189,Vets Formula Flea & Tick Plus Obat Kutu Kucing dan Anjing,"Halo! Selamat datang di Central Cat's.. Kami menjual berbagai macam kebutuhan serta keperluan hewan peliharaan kamu.. Selamat berbelanja! VETS FORMULA FLEAS & TICKS PLUS+ Obat Kutu Ampuh untuk Kucing & Anjing Vets Formula Fleas & Ticks Plus+ adalah obat tetes untuk membunuh kutu pada kucing maupun anjing. Hadir dengan formula baru yang lebih AMPUH dan EFEKTIF membasmi kutu pada hewan peliharaan Anda. Di dalam kemasan : - 1 pc Obat tetes kutu - 1 pc Suntikan tanpa jarum/spuit CARA PEMAKAIAN VETS FORMULA PLUS + 1. Buka tutup almunium terlebih dahulu kemudian buka tutup karetnya ambil obat menggunakan suntikan yg sudah disediakan dalam box 2. Teteskan sesuai dosis pada bagian tengkuk 3. Buka bulu sampai terlihat kulitnya lalu teteskan memanjang 7-10cm dibagian kulitnya. Harus terkena kulit agar obat meresap dengan maksimal. 4. Agar obat tidak terjilat pakaikan collar/pelindung leher, dan di usahakan kucing di kandang minimal 1x24 jam setelah penetesan. 5. Obat akan bereaksi 48-72jam dan dapat membunuh 90-100% kutu Dapat dipakai untuk: * Anjing/Kucing dewasa * Anjing/Kucing umur 2,5 bulan atau berat badan minimal 1kg * Tidak bisa digunakan pada kucing hamil & menyusui * Tidak bisa digunakan pada anjing/kucing dengan riwayat penyakit syaraf / FIV DOSIS * 1 tube bisa digunakan anjing/kucing dewasa dengan berat badan 3,2kg - 5kg PERHATIAN! - Simpan obat pada suhu ruang. - Jangan terkena matahari langsung ISI 0,4ML",150000.00 IDR,in stock,new,https://shopee.co.id/product/262714770/11857403189,https://cf.shopee.co.id/file/id-11134207-7rbk5-m7v58lox6gr42c,"https://cf.shopee.co.id/file/id-11134207-7rbk9-m7v58lox99w073,https://cf.shopee.co.id/file/id-11134207-7rbk0-m7v58lox7vbkbb,https://cf.shopee.co.id/file/id-11134207-7rbk4-m7v58loxaoggf3,https://cf.shopee.co.id/file/id-11134207-7rbka-m7v58loxc30wa4,https://cf.shopee.co.id/file/id-11134207-7rbk8-m7v58loxdhlc2d,https://cf.shopee.co.id/file/id-11134207-7rbk0-m7v58loxew5s39,https://cf.shopee.co.id/file/id-11134207-7rbk8-m7v58loxgaq877,https://cf.shopee.co.id/file/id-11134207-7rbkc-m7v58loxhpao18",Vets Formula,Pets > Pet Healthcare > Anti Fleas & Ticks
11663119100,Collar Kain Kucing,"Halo! Selamat datang di Central Cat's.. Kami menjual berbagai macam kebutuhan serta keperluan hewan peliharaan kamu.. Selamat berbelanja! Collar kain untuk kucing Terbuat dari kain yang sangat nyaman dan tidak menyakiti kucing anda. diameter lingkaran luar 25 cm diameter lingkaran dalam 3,5 cm Kegunaan : • Menjaga penampilan kucing saat acara cat show • Meminimalkan terjadinya noda pada bulu bagian kaki dan leher kucing • Mencegahan kucing menjilat pasca pengobatan • Sebagai celemek ketika menyuapi makanan saat kucing sakit agar bulu tetap bersih • Menjaga bulu tetap bersih setelah dimandikan • Mempercantik kucing kesayangan",3863.00 IDR,in stock,new,https://shopee.co.id/product/262714770/11663119100,https://cf.shopee.co.id/file/id-11134207-7r98o-lkknonlbsdn962,"https://cf.shopee.co.id/file/f660b549d2f4721a97f882e39d6704a0,https://cf.shopee.co.id/file/3a1d78e6a4f3cb1c29edc8f8156e74a5",Central Cat's,"Pets > Pet Accessories > Leashes, Collars, Harnesses & Muzzles"
9756875312,Fungi Killer Obat Jamur Kucing dan Anjing Ampuh 15ml,"Halo! Selamat datang di Central Cat's.. Kami menjual berbagai macam kebutuhan serta keperluan hewan peliharaan kamu.. Selamat berbelanja! Fungi Killer Obat Jamur Hewan Ampuh Fungi Killer adalah obat jamur hewan yang dilengkapi dengan serum penumbuh bulu berfungsi untuk membasmi jamur, ringworm dan scabies ringan. Keunggulan: - Ampuh membasmi jamur, ringworm, scabies ringan - Terdapat serum penumbuh bulu - Cepat meresap - Tidak menimbulkan bekas warna jika terkena bulu - Aroma wangi - Aman jika terjilat Bahan Aktif: Ketoconazole 2%, ekstrak olive oil, serum untuk pertumbuhan bulu Cara penggunaan : Teteskan / oles ke area yang terkena jamur lalu diamkan, ulangi 3x sehari. *Jangan terkena mata. Isi : 15ml",55000.00 IDR,in stock,new,https://shopee.co.id/product/262714770/9756875312,https://cf.shopee.co.id/file/id-11134207-7qukw-lkhoersi7tjob4,"https://cf.shopee.co.id/file/4167e95a82894d3e299f793638cb5618,https://cf.shopee.co.id/file/aab9152c1eebf48408c056e213a96469,https://cf.shopee.co.id/file/701fad71a8e2b80d4e870f225d6be684,https://cf.shopee.co.id/file/193878f706bdc9b8316717768c0214c6,https://cf.shopee.co.id/file/70f55d031bf2bcdc4f33d9e3c4f35ef0,https://cf.shopee.co.id/file/3a1d78e6a4f3cb1c29edc8f8156e74a5",Central Cat's,Pets > Pet Healthcare > Medication
9502482879,Body & Tail Degreaser Maxi Grooming 100 Gram,"Segera Dapatkan Degreaser Maxi Body & Tail dengan harga murah hanya di Central Cat’s. Serta kebutuhan hewan peliharaan lainnya seperti : Makanan, Obat & Vitamin, Shampoo, Perlengkapan dan Aksesoris Hewan lainnya. Alasan kenapa harus pakai Degreaser Maxi Body & Tail : 1. Product tidak mengandung bahan kimia yang menyebabkan perusakan pada bulu dan kulit 2. Sangat mudah digunakan 3. Penggunaanya sangat irit 4. Membuat bulu Kucing/Anjing menjadi lembut. Cara pemakaian : 1. Campurkan Degreaser dengan air hangat dengan takaran 1 : 10ml air pada botol shaker. Kocok hingga larutan tercampur rata. 2. Aplikasikan ke bulu kucing/anjing yang akan dimandikan dalam posisi kering. 3. Pijat dan ratakan ke seluruh bagian tubuh lalu bilas. 4. Setelah pembilasan bisa dilanjutkan ke proses berikutnya, yaitu deep cleansing atau shampoo. Kegunaan Degreaser Maxi Body & Tail : 1. Menghilangkan minyak yang mengikat pada bulu kucing/anjing 2. Mengembalikan tekstur pada bulu kucing/anjing 3. Untuk step pertama saat grooming Note : Bila terdapat minyak berlebih pada kucing/anjing lakukan secara berulang. Performa Maxi 2x lebih kuat dari Daily",103806.00 IDR,in stock,new,https://shopee.co.id/product/262714770/9502482879,https://cf.shopee.co.id/file/id-11134207-7qul4-lkhoersi50es89,"https://cf.shopee.co.id/file/97d9625a12b48fba9d2d345d3e0e81eb,https://cf.shopee.co.id/file/sg-11134201-7qvf0-lepobtcs78e5e6,https://cf.shopee.co.id/file/3a1d78e6a4f3cb1c29edc8f8156e74a5",Body & Tail,Pets > Pet Grooming > Hair Care
9228545465,Paket Body & Tail Gold Series Shampoo Kucing dan Anjing 500ml,"Halo! Selamat datang di Central Cat's.. Kami menjual berbagai macam kebutuhan serta keperluan hewan peliharaan kamu.. Selamat berbelanja! Paket Body & Tail Gold Series Shampoo Perawatan Lengkap untuk Kucing & Anjing Kesayangan Anda Berikan perawatan mandi terbaik untuk hewan peliharaan Anda dengan Paket Body & Tail Gold Series Shampoo. Diformulasikan khusus untuk kucing dan anjing, paket ini menghadirkan pembersihan menyeluruh dari ujung hidung hingga ekor, menjaga kesehatan kulit dan bulu agar tetap bersih, lembut, dan wangi. Paket ini terdiri dari 3 produk perawatan premium: 1. Degreaser Ultra Varian terkuat untuk proses degreasing. Fungsi: Mengangkat kotoran dan minyak dari rambut hewan dengan lembut. Digunakan saat rambut masih kering. 2. Deep Cleanser Penyempurna setelah degreasing. Fungsi: Menghilangkan sisa degreaser, melembutkan rambut, dan mencerahkan warna asli rambut kucing dan anjing. 3. Shampoo Gold Series Shampoo utama untuk hasil maksimal. Fungsi: Melembutkan rambut, membuatnya mengembang dan berkilau. Ideal untuk grooming harian atau persiapan show.",1470250.00 IDR,in stock,new,https://shopee.co.id/product/262714770/9228545465,https://cf.shopee.co.id/file/id-11134207-7r98v-llw5hmbsrpr821,"https://cf.shopee.co.id/file/id-11134207-7r98x-llw0bqqd5cf3da,https://cf.shopee.co.id/file/id-11134207-7r991-llw0bqqd3xun15,https://cf.shopee.co.id/file/id-11134207-7r992-llw5hmbsf2n8bb,https://cf.shopee.co.id/file/id-11134207-7r98w-llw0bqqczq5ba3,https://cf.shopee.co.id/file/id-11134207-7r98x-llw0bqqd14prf6,https://cf.shopee.co.id/file/id-11134207-7r98w-llw0bqqd2ja73c,https://cf.shopee.co.id/file/3a1d78e6a4f3cb1c29edc8f8156e74a5",Body & Tail,Pets > Pet Grooming > Hair Care
8328545173,Body & Tail Degreaser Daily Grooming Shampoo Kucing dan Anjing 5Kg,"Segera Dapatkan Degreaser Daily Body & Tail dengan harga murah hanya di Central Cat’s. Serta kebutuhan hewan peliharaan lainnya seperti : Makanan, Obat & Vitamin, Shampoo, Perlengkapan dan Aksesoris Hewan lainnya. Alasan kenapa harus pakai Degreaser Daily Body & Tail : 1. Product tidak mengandung bahan kimia yang menyebabkan perusakan pada bulu dan kulit 2. Sangat mudah digunakan 3. Penggunaanya sangat irit 4. Membuat bulu Kucing/Anjing menjadi lembut. Cara pemakaian : 1. Campurkan Degreaser dengan air hangat dengan takaran 1 : 10ml air pada botol shaker. Kocok hingga larutan tercampur rata. 2. Aplikasikan ke bulu kucing/anjing yang akan dimandikan dalam posisi kering. 3. Pijat dan ratakan ke seluruh bagian tubuh lalu bilas. 4. Setelah pembilasan bisa dilanjutkan ke proses berikutnya, yaitu deep cleansing atau shampoo. Kegunaan Degreaser Daily Body & Tail : 1. Menghilangkan minyak yang mengikat pada bulu kucing/anjing 2. Mengembalikan tekstur pada bulu kucing/anjing 3. Untuk step pertama saat grooming Note : Bila terdapat minyak berlebih pada kucing/anjing lakukan secara berulang.",1736750.00 IDR,in stock,new,https://shopee.co.id/product/262714770/8328545173,https://cf.shopee.co.id/file/id-11134207-7r98t-llw0shqcca9z0a,"https://cf.shopee.co.id/file/id-11134201-7qul0-lepkexayj6nwd8,https://cf.shopee.co.id/file/id-11134201-7quky-lepl7cxal6sk85,https://cf.shopee.co.id/file/id-11134201-7qukz-lepl7d4sa7n1b9,https://cf.shopee.co.id/file/id-11134201-7qukx-lepl7ci17ib61a,https://cf.shopee.co.id/file/3a1d78e6a4f3cb1c29edc8f8156e74a5,https://cf.shopee.co.id/file/id-11134201-7qul0-lepl8hkd45f694,https://cf.shopee.co.id/file/id-11134201-7qukx-lepl8haxhyt3b8",Body & Tail,Pets > Pet Grooming > Hair Care
8152432903,Vitalysine Maxi Show Kitten & Puppies Vitamin Bulu Kucing dan Anjing 80gr,"Halo! Selamat datang di Central Cat's.. Kami menjual berbagai macam kebutuhan serta keperluan hewan peliharaan kamu.. Selamat berbelanja! Vitalysine Maxi Show Kitten & Puppy adalah varian yang memiliki komposisi Collagen, Taurine, dan Calcium dosis tinggi untuk merawat kulit dan rambut serta memacu pertumbuhan rambut dan fisik secara pesat untuk persiapan show. Hanya boleh digunakan pada usia 2-8 bulan untuk menjaga daya tahan tubuh dan pembentukan otot dan tulang, serta memacu nafsu makan. Semua manfaat varian Basic ada juga di varian ini. Untuk hasil maksimal, lanjutkan dengan Vitalysine Maxi Show Adult setelah memasuki usia dewasa. Kandungan Collagen 800.000mcg Taurine 120.000mcg Manfaat Vitalysine Maxi Show Adult : 1. Membantu daya tahan tubuh 2. Mengobati flu 3. Memaksimalkan pertumbuhan otot dan tulang 4. Pencegahan terhadap herpes 5. Membantu proses penyembuhan 6. Memenuhi kebutuhan vitamin dan mineral 7. Menjaga kesehatan bulu 8. Meningkatkan nafsu makan Aturan Pakai Harian: 1 sendok takar/3 kg BB *Bisa dicampur ke makanan (dry food/wet food) *Tidak disarankan untuk usia dibawah 2 bulan Berat Produk : 80gr ------------------------------------------------------------------- ""Mohon untuk selalu tanyakan ketersediaan stock terlebih dahulu sebelum di order"" :)",176105.00 IDR,in stock,new,https://shopee.co.id/product/262714770/8152432903,https://cf.shopee.co.id/file/id-11134207-7r98s-loff41yfqbgg64,"https://cf.shopee.co.id/file/4394bca319ec3d58bccb479c3958e197,https://cf.shopee.co.id/file/4c8a44fcb4da5ae1de77b447bac2e1ac,https://cf.shopee.co.id/file/3a1d78e6a4f3cb1c29edc8f8156e74a5",Vitalysine,Pets > Pet Healthcare > Vitamins & Supplements
7856139890,Body & Tail Gold Series Shampoo Kucing dan Anjing 500ml,"Halo! Selamat datang di Central Cat's.. Kami menjual berbagai macam kebutuhan serta keperluan hewan peliharaan kamu.. Selamat berbelanja! Gold Series Shampoo dibuat dengan formula yang sangat lembut yang berfungsi melapisi kembali rambut pada anjing dan kucing setelah proses degreasing dan deep cleansing. Membuat rambut pada anjing dan kucing sehat berkilau, mengembang dan mudah disisir. Cara pemakaian Body And Tail Gold Series Shampoo : - Campur 1 bagian Body And Tail Gold Series Shampoo dengan 10 bagian air bersih dan kocok hingga berbusa - Aplikasikan ke rambut anjing atau kucing secara merata dan sambil dipijat sampai meresap, lalu diamkan 5 - 10menit - Bilas hingga bersih, lalu keringkan menggunakan kanebo atau handuk - Blower hingga benar benar kering Kemasan 500 ml",386917.00 IDR,in stock,new,https://shopee.co.id/product/262714770/7856139890,https://cf.shopee.co.id/file/id-11134207-7qul1-lkhoersic19006,"https://cf.shopee.co.id/file/id-11134207-7r992-lpoump2cfm4v03,https://cf.shopee.co.id/file/bd4ce20b5f28a706671ecd3707a9de02,https://cf.shopee.co.id/file/id-11134207-7r98y-lpoump2ce7kfce,https://cf.shopee.co.id/file/id-11134207-7r98o-lpoump2ccszz4c,https://cf.shopee.co.id/file/id-11134207-7r990-lpoump2ch0pbcb,https://cf.shopee.co.id/file/3a1d78e6a4f3cb1c29edc8f8156e74a5",Body & Tail,Pets > Pet Grooming > Hair Care
7688274284,Vitalysine Maxi Show Adult Vitamin Bulu Kucing dan Anjing 80gr,"Halo! Selamat datang di Central Cat's.. Kami menjual berbagai macam kebutuhan serta keperluan hewan peliharaan kamu.. Selamat berbelanja! VITALYSINE MAXI SHOW ADULT Vitalysine Maxi Show Adult dibuat dengan komposisi yang dimaksimalkan dengan dilengkapi Collagen serta Taurine untuk perawatan kulit dan rambut serta memacu pertumbuhan rambut secara cepat untuk persiapan show pada usia 8 bulan keatas. Semua manfaat varian Basic ada juga di varian ini. Kandungan Collagen 800.000mcg Taurine 120.000mcg Manfaat Vitalysine Maxi Show Adult : 1. Membantu daya tahan tubuh 2. Mengobati flu 3. Memaksimalkan pertumbuhan otot dan tulang 4. Pencegahan terhadap herpes 5. Membantu proses penyembuhan 6. Memenuhi kebutuhan vitamin dan mineral 7. Menjaga kesehatan bulu 8. Meningkatkan nafsu makan Aturan Pakai Harian: 1 sendok takar/3 kg BB *Bisa dicampur ke makanan (dry food/wet food) *Tidak disarankan untuk usia dibawah 2 bulan ------------------------------------------------------------------- ""Mohon untuk selalu tanyakan ketersediaan stock terlebih dahulu sebelum di order"" :)",161655.00 IDR,in stock,new,https://shopee.co.id/product/262714770/7688274284,https://cf.shopee.co.id/file/id-11134207-7r98o-loff41yfrq0w7f,"https://cf.shopee.co.id/file/0c1e91926e604b8de32a313552db7947,https://cf.shopee.co.id/file/4c8a44fcb4da5ae1de77b447bac2e1ac,https://cf.shopee.co.id/file/3a1d78e6a4f3cb1c29edc8f8156e74a5",Vitalysine,Pets > Pet Healthcare > Vitamins & Supplements
7156137116,Body & Tail Degreaser Ultra Grooming 500ml Shampoo Kucing & Anjing,"Segera Dapatkan Degreaser Ultra Body & Tail dengan harga murah hanya di Central Cat’s. Serta kebutuhan hewan peliharaan lainnya seperti : Makanan, Obat & Vitamin, Shampoo, Perlengkapan dan Aksesoris Hewan lainnya. Alasan kenapa harus pakai Degreaser Ultra Body & Tail : 1. Product tidak mengandung bahan kimia yang menyebabkan perusakan pada bulu dan kulit 2. Sangat mudah digunakan 3. Penggunaanya sangat irit 4. Membuat bulu Kucing/Anjing menjadi lembut. Cara pemakaian : 1. Campurkan Degreaser dengan air hangat dengan takaran 1 : 10ml air pada botol shaker. Kocok hingga larutan tercampur rata. 2. Aplikasikan ke bulu kucing/anjing yang akan dimandikan dalam posisi kering. 3. Pijat dan ratakan ke seluruh bagian tubuh lalu bilas. 4. Setelah pembilasan bisa dilanjutkan ke proses berikutnya, yaitu deep cleansing atau shampoo. Kegunaan Degreaser Ultra Body & Tail : 1. Menghilangkan minyak yang mengikat pada bulu kucing/anjing 2. Mengembalikan tekstur pada bulu kucing/anjing 3. Untuk step pertama saat grooming Keunggulan dari Product Degreaser Ultra Body and Tail selain membuat bulu lebih halus adalah mampu mengangkat minyak berlebih pada bulu kucing/anjing dengan sempurna dan irit, dikarenakan Ultra didesign 2x lipat lebih baik dari Degreaser Maxi dan 4x lebih baik dari Degreaser Daily. Untuk beberapa case dan Ras Kucing seperti Mainecoon, Persian dan Bengal kami merekomendasikan Product ini Note : Bila terdapat minyak berlebih pada kucing/anjing lakukan secara berulang.",632472.00 IDR,in stock,new,https://shopee.co.id/product/262714770/7156137116,https://cf.shopee.co.id/file/id-11134207-7r990-llrjjznd31kk71,"https://cf.shopee.co.id/file/id-11134207-7r98s-llrjjznd4g5008,https://cf.shopee.co.id/file/b0e382e35fe118430915c456d4a5de76,https://cf.shopee.co.id/file/id-11134207-7r98w-lpoump2cbel644,https://cf.shopee.co.id/file/id-11134207-7r98o-lpoump2cmmz374,https://cf.shopee.co.id/file/id-11134207-7r98y-lpoump2co1jj32,https://cf.shopee.co.id/file/5f34ab01c69704f773876451d2f0549e,https://cf.shopee.co.id/file/3a1d78e6a4f3cb1c29edc8f8156e74a5",Body & Tail,Pets > Pet Grooming > Hair Care
